"","landslides","latitude","longitude","landslide_trigger","elev","norm_elev","slope","aspect","cprof","cplan","log10_carea"
"17",1,27.833565,85.201673,"downpour",1411.27941894531,0.159661950112868,36.0059928894043,78.1134567260742,-0.000193197600310668,-0.000280811742413789,1.09861228866811
"18",1,27.167781,87.055222,NA,1478.47375488281,0.167263831475481,11.8131322860718,88.6482849121094,2.2527257897309e-05,-0.00190851278603077,1.94591014905531
"19",1,28.377188,83.498645,"rain",1248.91467285156,0.141293176613512,39.7587814331055,222.4892578125,0.00112024147529155,0.00259538879618049,2.99573227355399
"20",1,27.90362599,85.91050294,"rain",1589.69079589844,0.179846123412827,27.0151901245117,91.4860458374023,0.000762868789024651,-0.00152672862168401,1.6094379124341
"21",1,27.878121,85.143062,NA,587.797912597656,0.0664992061371876,3.52922940254211,273.564178466797,0.00190118316095322,0.00584240630269051,0
"22",1,28.372874,83.567989,"rain",896.115966796875,0.101380081694234,16.5682430267334,99.7674102783203,-0.000687890977133065,0.00310273957438767,0.693147180559945
"23",1,28.069957,85.01,"rain",1595.67333984375,0.18052294518187,26.9751243591309,330.542205810547,0.00019979861099273,0.00123489426914603,0
"24",1,30.070512,80.237218,"continuous_rain",2154.10961914062,0.24370038840778,15.190896987915,75.9393157958984,-0.000393648719182238,0.00751882186159492,0
"25",1,27.6835,86.1804,"rain",2226.6533203125,0.251907458277872,21.5756187438965,116.630096435547,-0.000975721923168749,-0.000224867020733654,0
"26",1,29.60012,80.630002,"rain",1768.01025390625,0.200019897667874,13.5385103225708,348.063415527344,-0.000161423231475055,-0.00175194488838315,2.56494935746154
"27",1,29.48,82.2896,"flooding",3996.27416992188,0.452109567099223,39.0313301086426,286.196685791016,0.000280333857517689,0.0112394681200385,0
"28",1,28.301686,84.386742,"flooding",850.503845214844,0.0962198560275019,4.85474061965942,156.520309448242,-0.0028496643062681,-0.0136348688974977,6.52941883826223
"29",1,28.28120123,83.86441477,"continuous_rain",1425.33166503906,0.161251719640202,20.872013092041,177.617904663086,0.00142888596747071,7.0981084718369e-05,0
"30",1,27.33861278,87.67107225,"continuous_rain",1451.73840332031,0.164239187092435,18.8666343688965,273.663818359375,-0.000194542182725854,0.000372885726392269,1.38629436111989
"31",1,27.33861278,87.67107225,"continuous_rain",1451.73840332031,0.164239187092435,18.8666343688965,273.663818359375,-0.000194542182725854,0.000372885726392269,1.38629436111989
"32",1,28.27909521,83.00633062,"rain",1904.92614746094,0.215509571982493,25.3027400970459,101.498634338379,0.00065325916511938,0.00741957547143102,0
"33",1,28.107142,84.307977,"rain",487.2216796875,0.0551207382973872,5.2443528175354,191.875671386719,-0.00213881721720099,0.00446001626551151,4.24849524204936
"34",1,27.8077847,84.43754872,"rain",531.038269042969,0.0600778304294449,32.7973518371582,278.985443115234,0.000827177020255476,0.00033409072784707,1.09861228866811
"35",1,28.21676766,84.00622259,"downpour",881.191589355469,0.0996916455316091,14.6825332641602,246.431777954102,-0.0020340655464679,0.00229070917703211,0
"36",1,27.503555,85.219709,"rain",1176.21960449219,0.133068982154189,31.1546745300293,87.369140625,-0.00356324156746268,0.0179004892706871,0
"37",1,28.06986667,83.65247597,"continuous_rain",1370.39074707031,0.155036101396129,4.42204093933105,197.194702148438,0.00764427799731493,0.0621867626905441,0
"38",1,28.007828,86.191717,"rain",2688.09594726562,0.304111740927724,29.0324687957764,104.272636413574,-0.00131244817748666,0.00356202153488994,0
"39",1,28.27254506,83.95706865,"continuous_rain",992.284118652344,0.112259851113297,20.0270023345947,248.533538818359,-0.000481939874589443,-0.00158379529602826,0.693147180559945
"40",1,27.18732399,87.50256183,"continuous_rain",1905.10705566406,0.215530038628654,19.4088077545166,74.9001159667969,-5.55213773623109e-05,-0.00323027465492487,1.94591014905531
"41",1,29.132062,81.811777,"rain",1735.45690917969,0.196337047601497,17.2293338775635,174.237548828125,-0.00753032322973013,0.00118136534001678,2.39789527279837
"42",1,28.24831087,83.97447829,"continuous_rain",946.622863769531,0.107094066860141,20.80051612854,13.5110645294189,-0.00109417701605707,-0.00137544865719974,1.38629436111989
"43",1,27.767046,84.469745,"rain",208.053482055664,0.0235376667631168,1.88889133930206,225.61279296875,0.000450375606305897,-0.0261355545371771,5.33271879326537
"44",1,27.943851,83.805661,"continuous_rain",1257.77600097656,0.14229568321145,31.9618625640869,232.345138549805,0.00132803153246641,0.00013596675125882,0.693147180559945
"45",1,28.239,82.9415,"rain",1613.50549316406,0.182540346084634,28.7561912536621,145.276657104492,-0.00053057714831084,-0.00395300472155213,1.38629436111989
"46",1,29.0833,81.3333,"downpour",2080.4248046875,0.235364221231132,21.6605358123779,240.416732788086,-0.000715213420335203,-0.0057486379519105,1.09861228866811
"47",1,26.9597,86.5598,"unknown",1294.55944824219,0.146457096496066,35.3315849304199,320.884155273438,0.00027591860271059,-0.00256503443233669,0.693147180559945
"48",1,28.5873,83.7508,"unknown",4732.9755859375,0.535454639062271,32.7223052978516,342.981567382812,0.000734142726287246,-0.00195767707191408,1.6094379124341
"49",1,29.4085,80.1327,"continuous_rain",1639.37353515625,0.185466869333418,19.7587432861328,47.0251960754395,-0.000444143253844231,-0.0152748627588153,4.24849524204936
"50",1,27.99134853,84.06527738,"rain",866.824951171875,0.0980663079562388,25.1956043243408,133.074096679688,0.000581255240831524,0.00335405929945409,0
"51",1,27.5269,85.5641,"unknown",1777.05895996094,0.201043602850062,20.3803558349609,165.675308227539,0.00439030863344669,0.0130759095773101,0
"52",1,29.58,80.67,"unknown",1688.4296875,0.191016727740686,29.332649230957,8.93172264099121,-0.000791713828220963,-0.00885088741779327,2.70805020110221
"53",1,27.978,85.9742,"snowfall_snowmelt",2123.80981445312,0.240272487568653,28.9412212371826,289.943054199219,0.00142778037115932,0.00136846210807562,1.79175946922805
"54",1,28.2576,83.6182,"rain",800.464294433594,0.0905587430308446,45.9422492980957,251.257400512695,-0.00422019511461258,0.00291391625069082,0.693147180559945
"55",1,27.59,83.88,"downpour",145.925018310547,0.0165089015548243,2.36528158187866,275.426818847656,-0.00133056903723627,0.0066948221065104,0
"56",1,27.4211,85.0249,"rain",456.558471679688,0.0516517246339536,2.25986266136169,234.525360107422,0.000506392912939191,0.00450787553563714,1.09861228866811
"57",1,28.9743,83.8713,"downpour",3565.17578125,0.403338212184046,26.60986328125,345.220397949219,-0.000216276530409232,0.00143520825076848,0.693147180559945
"58",1,29.0399,81.7191,"monsoon",2691.607421875,0.304509003777574,25.478099822998,78.9937744140625,0.000903243024367839,0.00316148903220892,0.693147180559945
"59",1,27.7773,85.8416,"downpour",1834.30847167969,0.207520398700211,17.7386837005615,254.584518432617,-0.000758575100917369,0.0106179993599653,0
"60",1,27.2485,86.6444,"downpour",730.363098144531,0.0826280005042363,25.7751121520996,304.911163330078,-0.000581581378355622,-0.000378803320927545,0
"61",1,27.8871,83.9704,"downpour",540.361755371094,0.0611326222651479,23.7743167877197,176.328308105469,0.000434728804975748,-0.0163020938634872,3.25809653802148
"62",1,29.1426,81.8833,"snowfall_snowmelt",3071.98901367188,0.347542626969438,23.9463329315186,22.27321434021,-0.00059274269733578,0.00510586285963655,0
"63",1,27.9504,84.3075,"continuous_rain",679.828552246094,0.0769108873387637,20.9692401885986,238.032257080078,-0.000892652897164226,0.00186661491170526,1.38629436111989
"64",1,27.2625,87.6017,"rain",1876.17578125,0.212256963410387,20.7722358703613,203.42399597168,0.000463980599306524,0.00921512115746737,0
"65",1,28.2658,83.6117,"continuous_rain",752.640380859375,0.0851482912090535,6.17220115661621,265.189483642578,-0.000701725308317691,-0.00768504338338971,3.61091791264422
"66",1,28.12,82.86,"mining",1166.79711914062,0.132002990284723,23.5195655822754,127.495445251465,0.00103784876409918,0.0144905699416995,0
"67",1,28.3401,83.5983,"downpour",1430.01306152344,0.161781338992623,36.0416641235352,165.056701660156,-0.00219470169395208,0.0042498791590333,1.09861228866811
"68",1,27.9939,84.094,"downpour",463.996978759766,0.0524932635456606,30.922212600708,257.864959716797,-0.00415933039039373,-0.00304717849940062,1.09861228866811
"69",1,29.2944,81.3,"downpour",1200.63671875,0.135831357929105,21.4775295257568,252.057601928711,-0.000227045034989715,-0.00214573484845459,0
"70",1,28.8389,82.2873,"rain",1778.41003417969,0.2011964536191,25.99977684021,12.5281352996826,0.002432661363855,0.00361022190190852,0
"71",1,28.0989,83.8734,"continuous_rain",841.664978027344,0.0952198904976428,14.070873260498,78.0308685302734,-0.00141116266604513,-0.000807909294962883,0.693147180559945
"72",1,28.2134,83.9557,"downpour",801.341125488281,0.0906579413570099,2.02575588226318,277.544921875,-0.000164939774549566,-0.00197018752805889,1.09861228866811
"73",1,28.3466,85.0058,"monsoon",5038.693359375,0.570041337653591,35.1707725524902,125.834503173828,0.00718619581311941,0.00203340360894799,0
"74",1,28.3922,83.1913,"downpour",1736.19616699219,0.196420681885676,32.9018058776855,39.4965286254883,0.000544273294508457,-0.00428766803815961,1.6094379124341
"75",1,28.3928,83.5942,"unknown",1024.41149902344,0.115894510652157,25.4158401489258,253.070922851562,0.00163252430502325,0.00487488601356745,0
"76",1,29.8002,80.2565,"monsoon",1669.42980957031,0.188867218918097,13.8920745849609,34.7033576965332,0.00283087231218815,0.0100874556228518,0
"77",1,28.2399,83.2266,"downpour",906.3427734375,0.102537068659218,17.0332183837891,256.251342773438,0.000545757473446429,-0.0145291090011597,6.07764224334903
"78",1,28.935,82.3125,"continuous_rain",1666.12048339844,0.188492825680962,12.5190687179565,296.276214599609,0.000200405469513498,-0.02867859788239,4.76217393479776
"79",1,28.3742,83.5214,"downpour",1844.16235351562,0.208635195648984,24.2781372070312,201.243621826172,-0.000563336070626974,0.00117611140012741,1.94591014905531
"80",1,28.4115,84.7943,"earthquake",4249.47900390625,0.480755331381793,34.311222076416,334.179382324219,-0.00105771666858345,-0.0101411566138268,2.89037175789616
"81",1,26.8823,87.9125,"downpour",788.785034179688,0.0892374359650844,4.51258182525635,260.157989501953,0.00200756755657494,0.0164712499827147,0
"82",1,29.477,80.3491,"downpour",1203.10388183594,0.136110474923414,34.5292320251465,185.610549926758,-0.00350869260728359,0.000663818733301014,0.693147180559945
"83",1,26.8722,87.3303,"continuous_rain",796.632690429688,0.0901252630557868,33.3299446105957,70.7734298706055,-0.00140673178248107,-0.00113526894710958,0.693147180559945
"84",1,28.2135,84.7277,"earthquake",1227.91223144531,0.13891711223743,29.7071628570557,263.911682128906,0.000600743922404945,-0.00121000804938376,1.09861228866811
"85",1,27.9167,84.25,"rain",886.530334472656,0.100295632555811,33.8180961608887,150.532775878906,-0.000287361443042755,-0.00139911100268364,1.38629436111989
"86",1,28.0063,83.7826,"downpour",885.218933105469,0.10014727008637,19.994270324707,261.22021484375,-0.000188878897461109,0.0177702009677887,0
"87",1,27.5687,85.34,"rain",1528.09326171875,0.172877423737023,2.67201113700867,10.808424949646,-0.00221370672807097,0.00903857126832008,4.21950770517611
"88",1,28.3536,82.3997,"downpour",1719.23010253906,0.194501264015648,10.8464136123657,89.7103805541992,-0.002774324035272,-0.0157013852149248,6.81673588059497
"89",1,27.6276,87.7924,"continuous_rain",3265.31713867188,0.369414373297484,11.114164352417,58.2651329040527,0.000693309120833874,0.0358882136642933,0
"90",1,27.982,85.9757,"downpour",2077.04028320312,0.234981320939992,37.082447052002,306.037322998047,-0.000178449583472684,0.00215342524461448,3.43398720448515
"91",1,28.11,83.68,"rain",1410.9716796875,0.159627134718149,23.408016204834,200.232284545898,-0.000326369539834559,0.00289730122312903,0
"92",1,29.5311,81.9616,"unknown",2307.32348632812,0.261033897627217,32.0624160766602,150.447845458984,-5.21332076459657e-05,-0.00281131267547607,1.6094379124341
"93",1,28.51,81.48,"downpour",801.379760742188,0.0906623122703095,15.46803855896,135.526641845703,0.00338050327263772,0.0119373202323914,0
"94",1,29.5659,80.3657,"monsoon",555.222290039062,0.06281383571796,13.1289358139038,182.24365234375,-0.000711316475644708,-5.37396517756861e-05,1.6094379124341
"95",1,27.4082091,87.29003611,"flooding",500.684997558594,0.0566438807434767,15.6552877426147,144.370697021484,-0.00134569930378348,-0.00300746364519,1.09861228866811
"96",1,27.8732,85.9259,"downpour",1460.89404296875,0.165274989968305,30.5720634460449,24.7466335296631,0.0006091243121773,-0.00945453904569149,5.99146454710798
"97",1,28.0583,82.402,"rain",633.097229003906,0.0716240432878681,0.958912789821625,232.474105834961,0.000128696381580085,-0.00246548978611827,0
"98",1,29.5833,80.2167,"rain",1577.908203125,0.178513126052886,5.58865690231323,197.978988647461,-6.30690483376384e-05,0.0077075082808733,0
"99",1,27.36,87.6681,"downpour",1692.64965820312,0.191494144716258,17.5863265991211,290.837677001953,-6.23365267529152e-05,0.00336761050857604,1.09861228866811
"100",1,27.81963827,84.46652548,"downpour",210.487808227539,0.0238130688263757,22.4685974121094,282.784912109375,-0.00277203880250454,0.00147700775414705,1.94591014905531
"101",1,28.2887,83.8974,"rain",1124.32202148438,0.127197664824724,14.4378728866577,178.595138549805,-0.00183661107439548,-0.000841117056552321,1.09861228866811
"102",1,27.4513,87.6093,"downpour",1109.24035644531,0.125491434280467,18.5888137817383,46.3780364990234,-0.000221098787733354,-0.00362955615855753,3.58351893845611
"103",1,27.2667,85.9667,"rain",1227.48474121094,0.138868749083006,28.0507831573486,295.347473144531,0.000667347339913249,0.00715630408376455,0
"104",1,27.7801,84.4384,"unknown",235.263671875,0.0266160309135294,23.1212692260742,223.154891967773,-0.00120096013415605,0.00502203265205026,0.693147180559945
"105",1,28.2872,84.2015,"unknown",1601.15185546875,0.181142744830805,19.661506652832,225.580810546875,-8.87584465090185e-05,0.00199114973656833,0.693147180559945
"106",1,26.8998,86.7014,"continuous_rain",938.540588378906,0.106179696656131,24.6146335601807,173.532028198242,-3.51660946762422e-06,-0.0124677652493119,1.94591014905531
"107",1,27.4167,86.6667,"monsoon",1489.16064453125,0.168472868905635,19.0149784088135,71.603889465332,0.00100603955797851,0.00138980662450194,1.94591014905531
"108",1,28.023,83.8049,"downpour",1170.61938476562,0.132435413783107,30.5497856140137,19.8385639190674,-0.00139905302785337,-0.0100324712693691,1.79175946922805
"109",1,27.5108,86.02,"downpour",1699.63549804688,0.192284472129565,26.8464298248291,148.972290039062,0.000507713761180639,0.00654854951426387,0
"110",1,28.7434,82.4753,"downpour",3089.82495117188,0.349560455986933,34.001579284668,153.476211547852,-1.90696500794729e-05,-0.00807049684226513,2.70805020110221
"111",1,29.6394,80.7179,"downpour",1822.23571777344,0.206154574607527,18.6858158111572,155.577621459961,-0.00106097769457847,-0.0140405017882586,3.58351893845611
"112",1,29.3064,81.0561,"continuous_rain",1655.57055664062,0.187299283242032,15.4621124267578,271.365539550781,0.000196598601178266,-0.00107072794344276,2.19722457733622
"113",1,27.9333,84.4167,"rain",1021.76263427734,0.115594837245694,22.0958843231201,228.345733642578,6.68610009597614e-05,-0.00262664631009102,1.38629436111989
"114",1,28.0889,85.6352,"rain",4407.3115234375,0.498611361535212,28.3480091094971,144.339904785156,0.00161793653387576,0.00250320136547089,0.693147180559945
"115",1,28.2638,83.9725,"rain",990.582336425781,0.112067323775824,2.82270312309265,208.168792724609,-0.00117368600331247,-0.00928378198295832,4.11087386417331
"116",1,30.0712,80.2386,"continuous_rain",2134.189453125,0.241446764844699,12.0105247497559,70.7081069946289,-0.000564456335268915,0.0053837364539504,0
"117",1,28.0075,84.088,"downpour",470.164215087891,0.0531909800755957,36.9614295959473,310.066925048828,-0.0018771062605083,0.0018682781374082,1.09861228866811
"118",1,26.8861,88.1704,"downpour",1447.4970703125,0.163759353340157,11.3737487792969,290.211578369141,0.00352990510873497,0.000148378181620501,0
"119",1,27.9142,83.7876,"downpour",701.06494140625,0.0793134188723138,22.7077579498291,120.954040527344,0.00107378815300763,0.00921152532100677,0
"120",1,27.5001,86.8669,"rain",2534.76000976562,0.286764421555682,33.3123512268066,318.641662597656,0.000682026206050068,0.00386782526038587,0.693147180559945
"121",1,29.4605,81.682,"downpour",2284.68310546875,0.258472528623475,24.4751205444336,89.3986968994141,0.000712860375642776,0.00106698193121701,1.6094379124341
"122",1,29.3083,81.057,"downpour",1680.05017089844,0.190068729815081,16.9702816009521,265.62060546875,-0.00108266551978886,0.00276943226344883,1.6094379124341
"123",1,29.5023,82.2504,"unknown",2718.53564453125,0.307555468201737,45.7711143493652,59.5893135070801,9.85739316092804e-05,-0.000202401221031323,0.693147180559945
"124",1,27.8009,84.8423,"rain",400.399139404297,0.0452982638041866,32.0805244445801,356.718231201172,-0.00107450201176107,-0.00130569690372795,1.09861228866811
"125",1,28.0764,83.2519,"rain",1651.91979980469,0.186886263008059,38.4263687133789,228.958892822266,-9.88168321782723e-05,0.000876379082910717,0.693147180559945
"126",1,28.1881,84.8711,"continuous_rain",1099.20153808594,0.124355714950496,49.8094482421875,80.6910552978516,-0.00129296665545553,-0.00433348352089524,5.83773044716594
"127",1,28.2168,83.6666,"rain",986.119079589844,0.111562383166109,6.95457220077515,81.2420272827148,0.000231125013669953,0.00156412704382092,0
"128",1,27.9715,85.9623,"earthquake",1718.99499511719,0.19447466566173,11.6113700866699,126.865257263184,-0.00547190615907311,0.00788205489516258,1.94591014905531
"129",1,29.3577,80.3109,"mining",943.888916015625,0.106784767777312,18.3841762542725,284.535095214844,-0.000736134010367095,-0.000639803940430284,1.38629436111989
"130",1,29.5326,82.1482,"downpour",2553.56030273438,0.28889135077876,29.8601207733154,80.7241744995117,-0.00111951399594545,0.00464537180960178,1.09861228866811
"131",1,27.7276,88.0446,"downpour",5539.87890625,0.626741846927827,38.3193130493164,114.539443969727,0.000257157837040722,0.0109671354293823,0
"132",1,27.6041,84.8603,"downpour",727.286315917969,0.0822799156078146,23.5119857788086,13.8242168426514,-0.00416223332285881,-0.000157590460730717,0.693147180559945
"133",1,28.05,84.95,"downpour",1122.55090332031,0.126997293320571,25.7601928710938,219.882537841797,-0.000336989760398865,0.00162313983310014,3.04452243772342
"134",1,29.5679,82.283,"continuous_rain",2619.384765625,0.296338254608835,29.1331024169922,250.753509521484,0.00128176645375788,0.00412976881489158,0
"135",1,27.1027,88.1218,"downpour",1121.03210449219,0.126825467401853,25.4191284179688,330.117156982422,-0.00264012394472957,0.000248159194597974,1.79175946922805
"136",1,28.8425,81.7097,"downpour",1349.30700683594,0.152650839458412,19.9176712036133,303.775054931641,0.00232023489661515,-0.00301449419930577,0
"137",1,29.0396,81.2519,"downpour",904.144287109375,0.102288347810793,22.9511566162109,30.2629489898682,0.00106691266410053,0.000789945537690073,0.693147180559945
"138",1,29.1309,81.6631,"downpour",1538.11303710938,0.174010988683188,27.4119300842285,254.980087280273,0.000494253181386739,0.00146886822767556,0.693147180559945
"139",1,28.0336,85.2178,"downpour",2047.79309082031,0.231672505046782,27.2943286895752,266.493133544922,0.00190659728832543,0.00540687283501029,0.693147180559945
"140",1,27.509,85.1505,"downpour",2199.1953125,0.248801057791401,50.5758094787598,158.797714233398,0.00244799209758639,0.00373782590031624,0
"141",1,28.3323,83.7438,"rain",1317.48461914062,0.149050684585837,26.3407115936279,235.463226318359,-0.000963057915214449,-0.000688181025907397,0.693147180559945
"142",1,28.0004,84.033,"downpour",948.145141601562,0.107266286368208,13.0305128097534,280.125793457031,-0.00102200708352029,0.0188439600169659,0
"143",1,29.356,81.3098,"rain",1283.96362304688,0.145258361439756,12.0102319717407,71.5447082519531,6.80495140841231e-05,0.00187800149433315,0
"144",1,28.799,82.4712,"downpour",2268.09545898438,0.256595922226524,41.4676895141602,320.279876708984,-0.000102747428172734,0.00057803385425359,0.693147180559945
"145",1,27.828,83.6349,"downpour",911.725830078125,0.103146068768815,13.7330093383789,274.175079345703,0.000324829947203398,0.0258981306105852,0
"146",1,28.4414,82.624,"unknown",2341.51293945312,0.264901845168966,3.75263953208923,245.363998413086,-0.00403952272608876,0.0334497056901455,0
"147",1,27.5,84.6663,"downpour",341.176239013672,0.0385982130270175,2.54356288909912,351.013122558594,0.00030868174508214,0.000760795141104609,0
"148",1,29.36,80.126,"downpour",1369.13330078125,0.15489384301414,14.576434135437,44.8962554931641,-0.00273108831606805,0.00554350251331925,0
"149",1,27.7898,86.3499,"downpour",4138.150390625,0.468160416964966,10.7900581359863,203.108322143555,0.00608973251655698,0.00634465413168073,0
"150",1,28.1347,83.2369,"unknown",1302.54675292969,0.147360722401349,24.0854473114014,286.306884765625,-0.000441664684331045,0.00265302741900086,0.693147180559945
"151",1,29.58,80.2214,"downpour",1539.55822753906,0.174174487079884,5.70506000518799,200.385299682617,0.00134393980260938,0.0151391085237265,0
"152",1,28.4333,83.1202,"continuous_rain",2172.82421875,0.245817622903729,27.8969764709473,0.116643652319908,0.000433178065577522,0.0048461863771081,1.6094379124341
"153",1,28.1171,83.2497,"downpour",953.985473632812,0.107927019309466,19.1141090393066,58.8260688781738,-0.000725584919564426,0.00353815103881061,0
"154",1,28.8519,81.7086,"rain",1153.88818359375,0.130542566646692,21.2023525238037,288.766540527344,0.000297294580377638,-0.000815534149296582,1.09861228866811
"155",1,28.4499,83.3453,"unknown",1883.59020996094,0.213095778269493,13.7952508926392,51.285701751709,-0.000402496661990881,0.00608306610956788,0
"156",1,28.3328,83.3742,"downpour",2075.03515625,0.234754475373294,28.1553287506104,9.04007816314697,0.00015285486006178,-0.000555582460947335,0.693147180559945
"157",1,28.1605,84.0907,"downpour",678.622619628906,0.076774456841174,0.279917925596237,37.3634414672852,-0.000140663993079215,-0.0742082744836807,0
"158",1,28.5237,82.5891,"continuous_rain",2361.40673828125,0.267152485739084,3.64041686058044,299.516754150391,0.00256007956340909,0.0736043602228165,0
"159",1,27.72,83.4724,"downpour",338.627227783203,0.0383098363253858,22.0285968780518,334.207733154297,0.000145704078022391,-0.00676771067082882,2.19722457733622
"160",1,27.9358,85.1893,"downpour",1072.6064453125,0.121346938432793,29.4440765380859,345.524078369141,0.00106705038342625,0.00371051719412208,0.693147180559945
"161",1,27.8953,85.6016,"continuous_rain",1570.3349609375,0.177656344185241,20.3305625915527,69.4220886230469,0.000207601493457332,0.00625266786664724,0
"162",1,26.8366,88.0839,"downpour",1730.42541503906,0.195767820731403,17.2679824829102,258.807586669922,0.00167845434043556,0.000190690945601091,0
"163",1,29.4596,82.0446,"unknown",3629.9072265625,0.410661459907691,23.1443309783936,246.43635559082,-0.000381327408831567,-0.0127473846077919,3.63758615972639
"164",1,27.9271,83.529,"rain",471.055786132812,0.0532918459776881,21.7736911773682,272.951934814453,-0.00397927593439817,0.00816959608346224,0.693147180559945
"165",1,27.8173,83.4643,"rain",1029.69738769531,0.116492517880281,24.8395385742188,70.5765533447266,0.000101004843600094,0.00393550377339125,0
"166",1,28.01031874,84.37740614,"downpour",827.205871582031,0.0935840917316738,17.1890106201172,130.980316162109,0.000172971529536881,-0.00854496564716101,1.09861228866811
"167",1,27.81229512,84.67982275,"downpour",343.381103515625,0.0388476554559162,30.7772636413574,41.3200035095215,-0.00154760852456093,0.00194632669445127,1.94591014905531
"168",1,27.3667,87.2167,"rain",831.776672363281,0.0941011990858342,17.0789585113525,143.748779296875,9.72820635070093e-05,0.00345711968839169,0
"169",1,27.8126,84.8051,"continuous_rain",469.177581787109,0.0530793595171617,27.5920791625977,359.959625244141,-0.00040235320921056,-0.00117590825539082,1.94591014905531
"170",1,29.8587,80.5547,"unknown",1007.36077880859,0.113965515441297,47.2826042175293,273.413848876953,-0.000791254511568695,0.000363752362318337,1.38629436111989
"171",1,28.9446,82.2494,"rain",1717.48681640625,0.194304041226289,11.6293354034424,127.65015411377,0.00153161503840238,0.0142849842086434,0
"172",1,28.2649,83.7843,"downpour",1270.5126953125,0.143736620724156,26.9606266021729,26.886791229248,0.000109444699774031,-0.000421584612922743,0.693147180559945
"173",1,27.21545164,85.91452544,"unknown",509.237396240234,0.0576114372977089,4.67362642288208,276.837341308594,-0.00135283800773323,0.00594697473570704,0
"174",1,29.4469,81.4867,"downpour",1960.97802734375,0.221850876425429,30.7244243621826,4.01100397109985,-0.00132141099311411,0.00116979191079736,1.38629436111989
"175",1,27.4159,87.6909,"downpour",924.194641113281,0.104556699901628,41.6237716674805,121.564544677734,-0.00204411474987864,-0.00094058591639623,2.07944154167984
"176",1,27.5,85.35,"downpour",1314.08361816406,0.148665919924095,18.625301361084,277.079956054688,-0.0011515801306814,0.0151926539838314,0
"177",1,27.7165,85.4279,"downpour",1518.08740234375,0.171745433148255,10.1338529586792,328.062255859375,0.00249303388409317,0.00362140731886029,0
"178",1,29.5885,80.2098,"downpour",1635.494140625,0.185027982683615,3.08927178382874,114.149871826172,-0.00129481893964112,0.0467712171375751,0
"179",1,27.8569,85.1287,"rain",588.1337890625,0.0665372047720817,24.2234840393066,342.276977539062,0.000787899945862591,0.00190657877828926,0
"180",1,29.3083,80.5792,"downpour",1656.07678222656,0.187356553944887,14.3512334823608,8.07404518127441,-0.000515640887897462,-0.00619265204295516,1.38629436111989
"181",1,26.97,86.74,"downpour",810.115539550781,0.0916506151262933,22.1801471710205,127.254554748535,0.00291225290857255,-0.00090281933080405,0
"182",1,29.11803174,80.67774011,"downpour",1270.17053222656,0.143697910866403,13.1278228759766,106.299514770508,-0.00178956589661539,0.0141546139493585,0
"183",1,26.9978,88.167,"downpour",2167.84375,0.245254168677425,14.7505855560303,296.329833984375,0.00684898626059294,-0.00476248795166612,0
